ldf_num,condition,partnersExposure,label,exposures,trueClickPoints,trueLabelPoints,pointCost,speechCost,testCorrect,known,estimated_p,appearance,method,score,action
412,100_30,0,blicket,1,30,100,70,0,0,FALSE,0.1823440446036236,1,point,30,point
412,100_30,0,blicket,1,30,100,70,0,0,FALSE,0.1823440446036236,2,point,30,point
412,100_30,0,blicket,1,30,100,70,0,0,FALSE,0.1823440446036236,3,point,30,point
412,100_30,0,dax,4,30,100,70,0,1,TRUE,0.1823440446036236,1,point,30,teach
412,100_30,0,dax,4,30,100,70,0,1,TRUE,0.1823440446036236,2,point,30,speak
412,100_30,0,dax,4,30,100,70,0,1,TRUE,0.1823440446036236,3,point,30,point
412,100_30,0,fep,4,30,100,70,0,0,FALSE,0.1823440446036236,1,point,30,point
412,100_30,0,fep,4,30,100,70,0,0,FALSE,0.1823440446036236,2,point,30,point
412,100_30,0,fep,4,30,100,70,0,0,FALSE,0.1823440446036236,3,point,30,point
412,100_30,0,gazzer,2,30,100,70,0,0,FALSE,0.1823440446036236,1,point,30,point
412,100_30,0,gazzer,2,30,100,70,0,0,FALSE,0.1823440446036236,2,point,30,point
412,100_30,0,gazzer,2,30,100,70,0,0,FALSE,0.1823440446036236,3,point,30,point
412,100_30,0,kiv,2,30,100,70,0,1,TRUE,0.1823440446036236,1,speak,0,point
412,100_30,0,kiv,2,30,100,70,0,1,TRUE,0.1823440446036236,2,point,30,teach
412,100_30,0,kiv,2,30,100,70,0,1,TRUE,0.1823440446036236,3,point,30,speak
412,100_30,0,kreeb,4,30,100,70,0,0,FALSE,0.1823440446036236,1,point,30,point
412,100_30,0,kreeb,4,30,100,70,0,0,FALSE,0.1823440446036236,2,point,30,point
412,100_30,0,kreeb,4,30,100,70,0,0,FALSE,0.1823440446036236,3,point,30,point
412,100_30,0,manu,2,30,100,70,0,1,TRUE,0.1823440446036236,1,speak,0,point
412,100_30,0,manu,2,30,100,70,0,1,TRUE,0.1823440446036236,2,point,30,teach
412,100_30,0,manu,2,30,100,70,0,1,TRUE,0.1823440446036236,3,point,30,speak
412,100_30,0,toma,1,30,100,70,0,0,FALSE,0.1823440446036236,1,point,30,point
412,100_30,0,toma,1,30,100,70,0,0,FALSE,0.1823440446036236,2,point,30,point
412,100_30,0,toma,1,30,100,70,0,0,FALSE,0.1823440446036236,3,point,30,point
412,100_30,0,wug,1,30,100,70,0,0,FALSE,0.1823440446036236,1,point,30,point
412,100_30,0,wug,1,30,100,70,0,0,FALSE,0.1823440446036236,2,point,30,point
412,100_30,0,wug,1,30,100,70,0,0,FALSE,0.1823440446036236,3,point,30,point
413,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.38779929968270677,1,teach,30,teach
413,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.38779929968270677,2,point,30,speak
413,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.38779929968270677,3,point,30,teach
413,100_30,0,dax,2,30,100,70,0,1,TRUE,0.38779929968270677,1,point,30,teach
413,100_30,0,dax,2,30,100,70,0,1,TRUE,0.38779929968270677,2,point,30,point
413,100_30,0,dax,2,30,100,70,0,1,TRUE,0.38779929968270677,3,point,30,teach
413,100_30,0,fep,2,30,100,70,0,0,FALSE,0.38779929968270677,1,point,30,point
413,100_30,0,fep,2,30,100,70,0,0,FALSE,0.38779929968270677,2,point,30,point
413,100_30,0,fep,2,30,100,70,0,0,FALSE,0.38779929968270677,3,point,30,point
413,100_30,0,gazzer,1,30,100,70,0,0,FALSE,0.38779929968270677,1,point,30,point
413,100_30,0,gazzer,1,30,100,70,0,0,FALSE,0.38779929968270677,2,point,30,point
413,100_30,0,gazzer,1,30,100,70,0,0,FALSE,0.38779929968270677,3,point,30,point
413,100_30,0,kiv,4,30,100,70,0,1,TRUE,0.38779929968270677,1,point,30,point
413,100_30,0,kiv,4,30,100,70,0,1,TRUE,0.38779929968270677,2,point,30,point
413,100_30,0,kiv,4,30,100,70,0,1,TRUE,0.38779929968270677,3,point,30,teach
413,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.38779929968270677,1,point,30,point
413,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.38779929968270677,2,point,30,point
413,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.38779929968270677,3,point,30,point
413,100_30,0,manu,1,30,100,70,0,0,FALSE,0.38779929968270677,1,teach,30,point
413,100_30,0,manu,1,30,100,70,0,0,FALSE,0.38779929968270677,2,point,30,point
413,100_30,0,manu,1,30,100,70,0,0,FALSE,0.38779929968270677,3,point,30,point
413,100_30,0,toma,4,30,100,70,0,1,TRUE,0.38779929968270677,1,speak,0,point
413,100_30,0,toma,4,30,100,70,0,1,TRUE,0.38779929968270677,2,point,30,teach
413,100_30,0,toma,4,30,100,70,0,1,TRUE,0.38779929968270677,3,point,30,speak
413,100_30,0,wug,2,30,100,70,0,1,TRUE,0.38779929968270677,1,point,30,teach
413,100_30,0,wug,2,30,100,70,0,1,TRUE,0.38779929968270677,2,point,30,teach
413,100_30,0,wug,2,30,100,70,0,1,TRUE,0.38779929968270677,3,point,30,teach
414,100_30,0,blicket,2,30,100,70,0,1,TRUE,0.5678103816310219,1,speak,0,teach
414,100_30,0,blicket,2,30,100,70,0,1,TRUE,0.5678103816310219,2,point,30,point
414,100_30,0,blicket,2,30,100,70,0,1,TRUE,0.5678103816310219,3,point,30,speak
414,100_30,0,dax,4,30,100,70,0,1,TRUE,0.5678103816310219,1,point,30,point
414,100_30,0,dax,4,30,100,70,0,1,TRUE,0.5678103816310219,2,point,30,point
414,100_30,0,dax,4,30,100,70,0,1,TRUE,0.5678103816310219,3,point,30,point
414,100_30,0,fep,2,30,100,70,0,1,TRUE,0.5678103816310219,1,point,30,point
414,100_30,0,fep,2,30,100,70,0,1,TRUE,0.5678103816310219,2,point,30,point
414,100_30,0,fep,2,30,100,70,0,1,TRUE,0.5678103816310219,3,point,30,teach
414,100_30,0,gazzer,4,30,100,70,0,1,TRUE,0.5678103816310219,1,speak,0,teach
414,100_30,0,gazzer,4,30,100,70,0,1,TRUE,0.5678103816310219,2,point,30,speak
414,100_30,0,gazzer,4,30,100,70,0,1,TRUE,0.5678103816310219,3,point,30,speak
414,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.5678103816310219,1,point,30,point
414,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.5678103816310219,2,point,30,teach
414,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.5678103816310219,3,point,30,teach
414,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.5678103816310219,1,point,30,point
414,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.5678103816310219,2,point,30,point
414,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.5678103816310219,3,point,30,point
414,100_30,0,manu,4,30,100,70,0,1,TRUE,0.5678103816310219,1,speak,0,teach
414,100_30,0,manu,4,30,100,70,0,1,TRUE,0.5678103816310219,2,point,30,teach
414,100_30,0,manu,4,30,100,70,0,1,TRUE,0.5678103816310219,3,point,30,speak
414,100_30,0,toma,2,30,100,70,0,0,FALSE,0.5678103816310219,1,speak,0,point
414,100_30,0,toma,2,30,100,70,0,0,FALSE,0.5678103816310219,2,point,30,point
414,100_30,0,toma,2,30,100,70,0,0,FALSE,0.5678103816310219,3,point,30,point
414,100_30,0,wug,1,30,100,70,0,1,TRUE,0.5678103816310219,1,point,30,teach
414,100_30,0,wug,1,30,100,70,0,1,TRUE,0.5678103816310219,2,point,30,speak
414,100_30,0,wug,1,30,100,70,0,1,TRUE,0.5678103816310219,3,point,30,point
415,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,1,teach,30,teach
415,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
415,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
415,100_30,0,dax,4,30,100,70,0,1,TRUE,0.9072033473374291,1,point,30,point
415,100_30,0,dax,4,30,100,70,0,1,TRUE,0.9072033473374291,2,teach,30,teach
415,100_30,0,dax,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
415,100_30,0,fep,1,30,100,70,0,1,TRUE,0.9072033473374291,1,point,30,teach
415,100_30,0,fep,1,30,100,70,0,1,TRUE,0.9072033473374291,2,point,30,speak
415,100_30,0,fep,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,0,speak
415,100_30,0,gazzer,4,30,100,70,0,1,TRUE,0.9072033473374291,1,point,30,teach
415,100_30,0,gazzer,4,30,100,70,0,1,TRUE,0.9072033473374291,2,point,30,speak
415,100_30,0,gazzer,4,30,100,70,0,1,TRUE,0.9072033473374291,3,teach,30,speak
415,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,1,teach,30,teach
415,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
415,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
415,100_30,0,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374291,1,teach,30,teach
415,100_30,0,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
415,100_30,0,kreeb,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
415,100_30,0,manu,1,30,100,70,0,1,TRUE,0.9072033473374291,1,teach,30,point
415,100_30,0,manu,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,teach
415,100_30,0,manu,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,point
415,100_30,0,toma,2,30,100,70,0,1,TRUE,0.9072033473374291,1,point,30,point
415,100_30,0,toma,2,30,100,70,0,1,TRUE,0.9072033473374291,2,teach,30,point
415,100_30,0,toma,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,teach
415,100_30,0,wug,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,0,teach
415,100_30,0,wug,2,30,100,70,0,1,TRUE,0.9072033473374291,2,teach,30,speak
415,100_30,0,wug,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,teach
416,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,1,teach,30,teach
416,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,speak
416,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,teach
416,100_30,0,dax,2,30,100,70,0,1,TRUE,0.4748379096237692,1,teach,30,teach
416,100_30,0,dax,2,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,point
416,100_30,0,dax,2,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,speak
416,100_30,0,fep,4,30,100,70,0,1,TRUE,0.4748379096237692,1,teach,30,teach
416,100_30,0,fep,4,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,speak
416,100_30,0,fep,4,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,speak
416,100_30,0,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,1,point,30,point
416,100_30,0,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,2,point,30,point
416,100_30,0,gazzer,1,30,100,70,0,0,FALSE,0.4748379096237692,3,point,30,point
416,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.4748379096237692,1,teach,30,teach
416,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,speak
416,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,point
416,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.4748379096237692,1,speak,0,point
416,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.4748379096237692,2,point,30,point
416,100_30,0,kreeb,1,30,100,70,0,0,FALSE,0.4748379096237692,3,point,30,point
416,100_30,0,manu,2,30,100,70,0,0,FALSE,0.4748379096237692,1,point,30,point
416,100_30,0,manu,2,30,100,70,0,0,FALSE,0.4748379096237692,2,point,30,point
416,100_30,0,manu,2,30,100,70,0,0,FALSE,0.4748379096237692,3,point,30,point
416,100_30,0,toma,4,30,100,70,0,1,TRUE,0.4748379096237692,1,teach,30,teach
416,100_30,0,toma,4,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,speak
416,100_30,0,toma,4,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,teach
416,100_30,0,wug,2,30,100,70,0,1,TRUE,0.4748379096237692,1,teach,30,teach
416,100_30,0,wug,2,30,100,70,0,1,TRUE,0.4748379096237692,2,speak,100,point
416,100_30,0,wug,2,30,100,70,0,1,TRUE,0.4748379096237692,3,speak,100,speak
417,100_30,0,blicket,2,30,100,70,0,0,FALSE,0.367816008641498,1,point,30,point
417,100_30,0,blicket,2,30,100,70,0,0,FALSE,0.367816008641498,2,point,30,point
417,100_30,0,blicket,2,30,100,70,0,0,FALSE,0.367816008641498,3,point,30,point
417,100_30,0,dax,4,30,100,70,0,1,TRUE,0.367816008641498,1,point,30,teach
417,100_30,0,dax,4,30,100,70,0,1,TRUE,0.367816008641498,2,point,30,speak
417,100_30,0,dax,4,30,100,70,0,1,TRUE,0.367816008641498,3,speak,0,speak
417,100_30,0,fep,4,30,100,70,0,1,TRUE,0.367816008641498,1,point,30,teach
417,100_30,0,fep,4,30,100,70,0,1,TRUE,0.367816008641498,2,point,30,teach
417,100_30,0,fep,4,30,100,70,0,1,TRUE,0.367816008641498,3,point,30,speak
417,100_30,0,gazzer,2,30,100,70,0,1,TRUE,0.367816008641498,1,point,30,teach
417,100_30,0,gazzer,2,30,100,70,0,1,TRUE,0.367816008641498,2,point,30,point
417,100_30,0,gazzer,2,30,100,70,0,1,TRUE,0.367816008641498,3,point,30,speak
417,100_30,0,kiv,1,30,100,70,0,0,FALSE,0.367816008641498,1,point,30,point
417,100_30,0,kiv,1,30,100,70,0,0,FALSE,0.367816008641498,2,point,30,point
417,100_30,0,kiv,1,30,100,70,0,0,FALSE,0.367816008641498,3,point,30,point
417,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.367816008641498,1,point,30,teach
417,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.367816008641498,2,point,30,point
417,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.367816008641498,3,point,30,speak
417,100_30,0,manu,1,30,100,70,0,1,TRUE,0.367816008641498,1,point,30,teach
417,100_30,0,manu,1,30,100,70,0,1,TRUE,0.367816008641498,2,point,30,speak
417,100_30,0,manu,1,30,100,70,0,1,TRUE,0.367816008641498,3,point,30,point
417,100_30,0,toma,1,30,100,70,0,0,FALSE,0.367816008641498,1,point,30,point
417,100_30,0,toma,1,30,100,70,0,0,FALSE,0.367816008641498,2,point,30,point
417,100_30,0,toma,1,30,100,70,0,0,FALSE,0.367816008641498,3,point,30,point
417,100_30,0,wug,2,30,100,70,0,0,FALSE,0.367816008641498,1,point,30,point
417,100_30,0,wug,2,30,100,70,0,0,FALSE,0.367816008641498,2,point,30,point
417,100_30,0,wug,2,30,100,70,0,0,FALSE,0.367816008641498,3,point,30,point
418,100_30,0,blicket,2,30,100,70,0,0,FALSE,0.1252361210711269,1,point,30,point
418,100_30,0,blicket,2,30,100,70,0,0,FALSE,0.1252361210711269,2,speak,0,point
418,100_30,0,blicket,2,30,100,70,0,0,FALSE,0.1252361210711269,3,point,30,point
418,100_30,0,dax,2,30,100,70,0,0,FALSE,0.1252361210711269,1,point,30,point
418,100_30,0,dax,2,30,100,70,0,0,FALSE,0.1252361210711269,2,point,30,point
418,100_30,0,dax,2,30,100,70,0,0,FALSE,0.1252361210711269,3,point,30,point
418,100_30,0,fep,2,30,100,70,0,0,FALSE,0.1252361210711269,1,point,30,point
418,100_30,0,fep,2,30,100,70,0,0,FALSE,0.1252361210711269,2,point,30,point
418,100_30,0,fep,2,30,100,70,0,0,FALSE,0.1252361210711269,3,point,30,point
418,100_30,0,gazzer,4,30,100,70,0,0,FALSE,0.1252361210711269,1,point,30,point
418,100_30,0,gazzer,4,30,100,70,0,0,FALSE,0.1252361210711269,2,point,30,point
418,100_30,0,gazzer,4,30,100,70,0,0,FALSE,0.1252361210711269,3,point,30,point
418,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.1252361210711269,1,speak,0,teach
418,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.1252361210711269,2,point,30,speak
418,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.1252361210711269,3,speak,0,point
418,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.1252361210711269,1,speak,0,point
418,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.1252361210711269,2,teach,30,teach
418,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.1252361210711269,3,speak,100,speak
418,100_30,0,manu,1,30,100,70,0,0,FALSE,0.1252361210711269,1,point,30,point
418,100_30,0,manu,1,30,100,70,0,0,FALSE,0.1252361210711269,2,point,30,point
418,100_30,0,manu,1,30,100,70,0,0,FALSE,0.1252361210711269,3,point,30,point
418,100_30,0,toma,4,30,100,70,0,0,FALSE,0.1252361210711269,1,point,30,point
418,100_30,0,toma,4,30,100,70,0,0,FALSE,0.1252361210711269,2,point,30,point
418,100_30,0,toma,4,30,100,70,0,0,FALSE,0.1252361210711269,3,point,30,point
418,100_30,0,wug,1,30,100,70,0,0,FALSE,0.1252361210711269,1,point,30,point
418,100_30,0,wug,1,30,100,70,0,0,FALSE,0.1252361210711269,2,point,30,point
418,100_30,0,wug,1,30,100,70,0,0,FALSE,0.1252361210711269,3,point,30,point
419,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,0,teach
419,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,2,teach,30,point
419,100_30,0,blicket,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,point
419,100_30,0,dax,2,30,100,70,0,1,TRUE,0.9072033473374291,1,teach,30,teach
419,100_30,0,dax,2,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
419,100_30,0,dax,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,point
419,100_30,0,fep,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,0,teach
419,100_30,0,fep,2,30,100,70,0,1,TRUE,0.9072033473374291,2,teach,30,speak
419,100_30,0,fep,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
419,100_30,0,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,0,point
419,100_30,0,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374291,2,teach,30,teach
419,100_30,0,gazzer,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,point
419,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,1,teach,30,teach
419,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,100,speak
419,100_30,0,kiv,1,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
419,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,0,point
419,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374291,2,teach,30,teach
419,100_30,0,kreeb,4,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,speak
419,100_30,0,manu,2,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,0,teach
419,100_30,0,manu,2,30,100,70,0,1,TRUE,0.9072033473374291,2,teach,30,teach
419,100_30,0,manu,2,30,100,70,0,1,TRUE,0.9072033473374291,3,speak,100,teach
419,100_30,0,toma,1,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,0,teach
419,100_30,0,toma,1,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,0,point
419,100_30,0,toma,1,30,100,70,0,1,TRUE,0.9072033473374291,3,teach,30,speak
419,100_30,0,wug,4,30,100,70,0,1,TRUE,0.9072033473374291,1,speak,0,teach
419,100_30,0,wug,4,30,100,70,0,1,TRUE,0.9072033473374291,2,speak,0,teach
419,100_30,0,wug,4,30,100,70,0,1,TRUE,0.9072033473374291,3,teach,30,speak
420,80_50,2,blicket,1,50,80,50,20,0,FALSE,0.1982771601988284,1,speak,-20,point
420,80_50,2,blicket,1,50,80,50,20,0,FALSE,0.1982771601988284,2,speak,-20,point
420,80_50,2,blicket,1,50,80,50,20,0,FALSE,0.1982771601988284,3,speak,80,point
420,80_50,2,dax,4,50,80,50,20,1,TRUE,0.1982771601988284,1,speak,80,speak
420,80_50,2,dax,4,50,80,50,20,1,TRUE,0.1982771601988284,2,speak,80,teach
420,80_50,2,dax,4,50,80,50,20,1,TRUE,0.1982771601988284,3,speak,80,speak
420,80_50,2,fep,1,50,80,50,20,0,FALSE,0.1982771601988284,1,speak,80,point
420,80_50,2,fep,1,50,80,50,20,0,FALSE,0.1982771601988284,2,speak,-20,point
420,80_50,2,fep,1,50,80,50,20,0,FALSE,0.1982771601988284,3,speak,-20,point
420,80_50,2,gazzer,2,50,80,50,20,0,FALSE,0.1982771601988284,1,speak,-20,point
420,80_50,2,gazzer,2,50,80,50,20,0,FALSE,0.1982771601988284,2,speak,-20,point
420,80_50,2,gazzer,2,50,80,50,20,0,FALSE,0.1982771601988284,3,point,50,point
420,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.1982771601988284,1,speak,80,teach
420,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.1982771601988284,2,speak,80,point
420,80_50,2,kiv,2,50,80,50,20,1,TRUE,0.1982771601988284,3,speak,80,speak
420,80_50,2,kreeb,4,50,80,50,20,0,FALSE,0.1982771601988284,1,speak,-20,point
420,80_50,2,kreeb,4,50,80,50,20,0,FALSE,0.1982771601988284,2,speak,-20,point
420,80_50,2,kreeb,4,50,80,50,20,0,FALSE,0.1982771601988284,3,speak,-20,point
420,80_50,2,manu,4,50,80,50,20,1,TRUE,0.1982771601988284,1,speak,80,speak
420,80_50,2,manu,4,50,80,50,20,1,TRUE,0.1982771601988284,2,speak,80,teach
420,80_50,2,manu,4,50,80,50,20,1,TRUE,0.1982771601988284,3,speak,80,speak
420,80_50,2,toma,1,50,80,50,20,0,FALSE,0.1982771601988284,1,speak,-20,point
420,80_50,2,toma,1,50,80,50,20,0,FALSE,0.1982771601988284,2,speak,-20,point
420,80_50,2,toma,1,50,80,50,20,0,FALSE,0.1982771601988284,3,speak,-20,point
420,80_50,2,wug,2,50,80,50,20,0,FALSE,0.1982771601988284,1,speak,80,point
420,80_50,2,wug,2,50,80,50,20,0,FALSE,0.1982771601988284,2,speak,-20,point
420,80_50,2,wug,2,50,80,50,20,0,FALSE,0.1982771601988284,3,point,50,point
421,80_50,2,blicket,2,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,speak
421,80_50,2,blicket,2,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,speak
421,80_50,2,blicket,2,50,80,50,20,1,TRUE,0.9072033473374291,3,teach,30,point
421,80_50,2,dax,1,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,speak
421,80_50,2,dax,1,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,speak
421,80_50,2,dax,1,50,80,50,20,1,TRUE,0.9072033473374291,3,teach,30,speak
421,80_50,2,fep,4,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,speak
421,80_50,2,fep,4,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,speak
421,80_50,2,fep,4,50,80,50,20,1,TRUE,0.9072033473374291,3,teach,30,speak
421,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,speak
421,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,teach
421,80_50,2,gazzer,1,50,80,50,20,1,TRUE,0.9072033473374291,3,speak,80,point
421,80_50,2,kiv,4,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,speak
421,80_50,2,kiv,4,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,teach
421,80_50,2,kiv,4,50,80,50,20,1,TRUE,0.9072033473374291,3,teach,30,speak
421,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,point
421,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,speak
421,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.9072033473374291,3,teach,30,teach
421,80_50,2,manu,1,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,teach
421,80_50,2,manu,1,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,speak
421,80_50,2,manu,1,50,80,50,20,1,TRUE,0.9072033473374291,3,teach,30,speak
421,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,point
421,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,speak
421,80_50,2,toma,4,50,80,50,20,1,TRUE,0.9072033473374291,3,teach,30,speak
421,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,1,teach,30,point
421,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,2,teach,30,speak
421,80_50,2,wug,2,50,80,50,20,1,TRUE,0.9072033473374291,3,teach,30,point
422,80_50,2,blicket,1,50,80,50,20,1,TRUE,0.5279582896991799,1,speak,80,speak
422,80_50,2,blicket,1,50,80,50,20,1,TRUE,0.5279582896991799,2,speak,80,speak
422,80_50,2,blicket,1,50,80,50,20,1,TRUE,0.5279582896991799,3,speak,80,point
422,80_50,2,dax,4,50,80,50,20,1,TRUE,0.5279582896991799,1,speak,80,speak
422,80_50,2,dax,4,50,80,50,20,1,TRUE,0.5279582896991799,2,speak,80,speak
422,80_50,2,dax,4,50,80,50,20,1,TRUE,0.5279582896991799,3,speak,80,teach
422,80_50,2,fep,2,50,80,50,20,0,FALSE,0.5279582896991799,1,point,50,point
422,80_50,2,fep,2,50,80,50,20,0,FALSE,0.5279582896991799,2,point,50,point
422,80_50,2,fep,2,50,80,50,20,0,FALSE,0.5279582896991799,3,speak,80,point
422,80_50,2,gazzer,4,50,80,50,20,1,TRUE,0.5279582896991799,1,speak,80,speak
422,80_50,2,gazzer,4,50,80,50,20,1,TRUE,0.5279582896991799,2,speak,80,speak
422,80_50,2,gazzer,4,50,80,50,20,1,TRUE,0.5279582896991799,3,speak,80,teach
422,80_50,2,kiv,2,50,80,50,20,0,FALSE,0.5279582896991799,1,speak,80,point
422,80_50,2,kiv,2,50,80,50,20,0,FALSE,0.5279582896991799,2,speak,80,point
422,80_50,2,kiv,2,50,80,50,20,0,FALSE,0.5279582896991799,3,speak,80,point
422,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.5279582896991799,1,speak,-20,speak
422,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.5279582896991799,2,teach,30,point
422,80_50,2,kreeb,2,50,80,50,20,1,TRUE,0.5279582896991799,3,speak,80,speak
422,80_50,2,manu,4,50,80,50,20,1,TRUE,0.5279582896991799,1,speak,80,point
422,80_50,2,manu,4,50,80,50,20,1,TRUE,0.5279582896991799,2,speak,80,teach
422,80_50,2,manu,4,50,80,50,20,1,TRUE,0.5279582896991799,3,speak,80,speak
422,80_50,2,toma,1,50,80,50,20,1,TRUE,0.5279582896991799,1,point,50,speak
422,80_50,2,toma,1,50,80,50,20,1,TRUE,0.5279582896991799,2,point,50,point
422,80_50,2,toma,1,50,80,50,20,1,TRUE,0.5279582896991799,3,point,50,point
422,80_50,2,wug,1,50,80,50,20,1,TRUE,0.5279582896991799,1,point,50,speak
422,80_50,2,wug,1,50,80,50,20,1,TRUE,0.5279582896991799,2,point,50,speak
422,80_50,2,wug,1,50,80,50,20,1,TRUE,0.5279582896991799,3,point,50,speak
423,80_50,2,blicket,4,50,80,50,20,1,TRUE,0.9072033473374291,1,speak,80,point
